image,count
datasets\frames_1\0\neg\BEDLUS_003_020_003.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_006.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_007.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_008.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_009.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_010.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_012.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_013.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_016.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_020.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_021.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_024.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_025.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_026.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_028.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_029.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_033.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_034.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_037.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_038.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_039.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_040.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_041.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_044.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_045.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_046.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_047.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_050.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_051.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_052.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_053.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_054.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_055.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_057.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_058.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_060.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_062.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_064.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_065.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_066.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_068.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_069.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_071.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_074.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_075.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_079.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_080.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_081.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_083.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_084.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_086.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_089.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_091.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_092.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_095.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_099.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_100.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_102.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_104.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_105.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_107.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_109.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_110.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_111.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_113.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_114.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_116.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_117.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_000.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_001.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_002.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_003.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_006.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_007.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_008.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_009.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_010.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_012.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_014.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_016.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_017.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_019.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_020.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_021.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_023.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_025.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_027.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_029.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_030.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_031.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_033.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_034.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_036.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_037.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_041.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_042.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_044.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_045.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_049.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_051.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_052.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_056.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_058.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_059.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_061.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_062.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_065.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_066.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_068.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_071.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_072.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_073.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_075.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_076.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_077.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_082.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_084.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_086.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_087.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_089.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_090.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_092.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_093.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_096.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_098.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_099.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_100.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_104.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_106.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_107.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_108.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_109.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_111.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_112.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_113.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_114.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_116.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_118.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_119.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_121.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_122.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_123.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_124.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_125.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_126.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_127.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_131.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_133.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_134.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_135.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_136.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_137.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_139.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_141.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_143.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_145.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_146.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_147.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_148.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_149.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_150.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_151.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_152.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_000.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_001.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_002.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_004.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_005.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_006.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_007.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_008.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_009.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_011.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_012.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_013.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_016_014.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_016.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_017.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_019.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_020.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_021.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_022.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_024.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_025.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_026.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_027.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_029.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_030.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_033.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_034.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_035.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_036.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_038.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_039.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_041.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_042.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_043.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_044.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_046.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_048.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_049.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_052.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_053.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_054.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_055.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_056.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_057.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_059.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_060.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_062.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_065.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_066.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_067.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_068.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_069.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_070.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_071.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_072.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_073.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_074.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_075.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_016_077.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_078.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_082.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_083.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_085.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_087.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_088.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_090.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_016_091.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_092.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_093.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_095.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_097.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_098.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_099.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_100.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_101.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_107.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_108.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_110.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_111.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_113.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_114.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_116.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_117.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_118.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_119.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_121.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_122.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_123.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_124.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_125.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_127.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_128.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_129.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_133.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_134.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_135.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_136.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_137.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_139.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_143.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_144.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_145.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_147.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_149.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_152.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_016_153.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_016_154.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_016_156.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_000.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_001.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_002.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_004.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_005.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_006.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_008.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_009.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_021_010.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_011.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_012.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_014.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_015.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_017.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_018.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_019.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_023.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_024.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_025.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_026.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_027.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_028.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_030.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_031.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_035.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_038.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_039.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_040.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_041.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_042.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_043.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_044.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_045.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_046.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_047.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_048.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_052.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_053.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_054.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_058.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_059.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_060.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_061.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_065.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_066.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_067.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_068.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_070.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_071.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_072.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_074.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_075.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_076.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_081.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_082.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_083.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_085.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_089.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_090.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_092.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_093.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_094.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_096.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_097.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_099.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_100.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_104.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_107.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_108.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_109.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_110.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_111.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_113.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_114.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_118.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_120.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_121.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_021_122.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_021_123.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_125.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_128.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_129.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_130.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_131.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_134.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_136.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_139.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_142.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_143.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_021_147.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_148.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_149.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_151.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_153.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_154.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_021_155.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_021_156.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_000.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_001.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_002.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_003.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_004.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_005.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_006.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_009.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_010.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_011.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_023_012.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_023_013.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_014.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_015.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_016.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_017.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_018.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_020.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_026.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_027.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_028.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_035.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_036.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_037.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_038.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_039.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_040.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_042.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_043.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_044.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_045.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_046.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_047.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_048.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_049.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_050.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_023_054.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_023_055.tiff,1
