image,count
datasets\frames_1\0\neg\BEDLUS_003_016_034.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_035.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_036.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_037.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_038.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_016_039.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_041.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_042.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_044.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_045.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_046.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_047.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_049.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_050.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_016_051.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_052.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_053.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_054.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_055.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_056.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_057.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_058.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_059.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_061.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_062.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_063.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_064.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_065.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_066.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_067.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_068.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_016_069.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_070.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_071.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_072.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_073.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_074.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_075.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_076.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_077.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_079.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_080.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_016_081.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_016_082.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_083.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_084.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_086.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_087.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_088.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_016_089.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_090.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_091.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_092.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_093.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_094.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_095.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_096.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_016_097.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_098.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_099.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_016_100.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_016_101.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_016_102.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_001.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_002.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_003.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_004.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_005.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_006.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_007.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_008.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_009.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_010.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_011.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_012.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_013.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_018_014.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_015.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_016.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_017.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_018.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_019.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_020.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_021.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_022.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_023.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_024.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_025.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_026.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_028.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_029.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_018_030.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_031.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_033.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_034.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_035.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_036.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_037.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_038.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_039.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_041.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_042.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_043.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_044.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_045.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_046.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_047.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_048.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_049.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_051.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_052.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_053.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_054.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_055.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_056.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_057.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_058.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_059.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_060.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_061.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_062.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_063.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_064.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_065.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_066.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_067.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_068.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_069.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_070.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_071.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_072.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_073.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_074.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_075.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_077.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_078.tiff,8
datasets\frames_1\0\neg\BEDLUS_003_018_079.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_080.tiff,10
datasets\frames_1\0\neg\BEDLUS_003_018_081.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_082.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_083.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_084.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_085.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_086.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_087.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_088.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_089.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_090.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_018_091.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_092.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_093.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_094.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_095.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_096.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_097.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_098.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_099.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_018_100.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_101.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_102.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_103.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_104.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_105.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_018_106.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_107.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_108.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_109.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_018_110.tiff,8
datasets\frames_1\0\neg\BEDLUS_003_018_111.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_112.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_113.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_114.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_018_115.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_018_116.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_018_117.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_000.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_001.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_002.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_003.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_004.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_005.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_006.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_007.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_008.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_009.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_010.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_011.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_012.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_013.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_014.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_015.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_016.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_017.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_018.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_019.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_020.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_021.tiff,8
datasets\frames_1\0\neg\BEDLUS_003_020_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_023.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_024.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_025.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_026.tiff,7
datasets\frames_1\0\neg\BEDLUS_003_020_027.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_028.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_029.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_030.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_031.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_033.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_034.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_035.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_036.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_037.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_038.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_039.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_040.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_041.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_042.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_043.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_044.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_045.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_046.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_047.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_048.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_049.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_050.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_051.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_052.tiff,7
datasets\frames_1\0\neg\BEDLUS_003_020_053.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_054.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_055.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_056.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_057.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_058.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_059.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_060.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_061.tiff,7
datasets\frames_1\0\neg\BEDLUS_003_020_062.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_064.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_065.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_066.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_067.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_069.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_070.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_071.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_072.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_073.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_074.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_075.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_076.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_077.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_079.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_081.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_082.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_083.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_084.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_085.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_087.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_088.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_089.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_090.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_092.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_094.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_095.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_096.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_097.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_098.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_099.tiff,6
datasets\frames_1\0\neg\BEDLUS_003_020_100.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_101.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_103.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_104.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_105.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_106.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_107.tiff,3
datasets\frames_1\0\neg\BEDLUS_003_020_108.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_109.tiff,5
datasets\frames_1\0\neg\BEDLUS_003_020_110.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_111.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_112.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_113.tiff,1
datasets\frames_1\0\neg\BEDLUS_003_020_114.tiff,4
datasets\frames_1\0\neg\BEDLUS_003_020_115.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_116.tiff,2
datasets\frames_1\0\neg\BEDLUS_003_020_117.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_000.tiff,6
datasets\frames_1\0\neg\BEDLUS_016_015_001.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_002.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_003.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_004.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_005.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_006.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_007.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_008.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_009.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_010.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_011.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_012.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_013.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_014.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_015.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_016.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_017.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_018.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_019.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_020.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_021.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_023.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_024.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_025.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_026.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_027.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_028.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_030.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_031.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_033.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_034.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_035.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_036.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_037.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_038.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_039.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_041.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_042.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_043.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_044.tiff,7
datasets\frames_1\0\neg\BEDLUS_016_015_045.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_046.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_047.tiff,8
datasets\frames_1\0\neg\BEDLUS_016_015_048.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_049.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_051.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_052.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_053.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_054.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_055.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_056.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_057.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_058.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_059.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_060.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_061.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_062.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_063.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_064.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_065.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_066.tiff,7
datasets\frames_1\0\neg\BEDLUS_016_015_067.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_068.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_069.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_070.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_071.tiff,6
datasets\frames_1\0\neg\BEDLUS_016_015_072.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_073.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_074.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_075.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_076.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_077.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_078.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_080.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_081.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_082.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_083.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_084.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_085.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_086.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_088.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_089.tiff,7
datasets\frames_1\0\neg\BEDLUS_016_015_090.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_091.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_092.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_093.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_094.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_096.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_097.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_098.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_100.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_101.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_102.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_103.tiff,6
datasets\frames_1\0\neg\BEDLUS_016_015_104.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_105.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_106.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_107.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_108.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_109.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_110.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_111.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_112.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_113.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_114.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_115.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_116.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_117.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_118.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_119.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_120.tiff,7
datasets\frames_1\0\neg\BEDLUS_016_015_121.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_122.tiff,6
datasets\frames_1\0\neg\BEDLUS_016_015_123.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_124.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_125.tiff,6
datasets\frames_1\0\neg\BEDLUS_016_015_126.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_127.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_128.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_129.tiff,1
datasets\frames_1\0\neg\BEDLUS_016_015_130.tiff,5
datasets\frames_1\0\neg\BEDLUS_016_015_131.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_132.tiff,4
datasets\frames_1\0\neg\BEDLUS_016_015_133.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_134.tiff,2
datasets\frames_1\0\neg\BEDLUS_016_015_135.tiff,3
datasets\frames_1\0\neg\BEDLUS_016_015_136.tiff,2
