image,count
datasets\frames_1\1\neg\BEDLUS_015_003_117.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_003_118.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_003_120.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_121.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_003_123.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_003_125.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_126.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_003_128.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_129.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_130.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_003_131.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_134.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_135.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_136.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_003_138.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_000.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_001.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_002.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_004.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_005.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_007.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_008.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_009.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_010.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_011.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_015.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_016.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_004_017.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_018.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_020.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_021.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_022.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_023.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_026.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_027.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_028.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_029.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_030.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_031.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_032.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_033.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_034.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_035.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_036.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_040.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_041.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_042.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_045.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_046.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_047.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_048.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_049.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_051.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_052.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_056.tiff,6
datasets\frames_1\1\neg\BEDLUS_015_004_057.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_061.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_062.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_064.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_065.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_066.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_067.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_068.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_071.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_072.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_004_073.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_074.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_075.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_076.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_079.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_080.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_082.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_084.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_086.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_087.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_088.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_089.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_090.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_091.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_092.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_093.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_094.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_096.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_097.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_098.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_099.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_100.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_101.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_102.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_103.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_104.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_004_105.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_106.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_108.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_109.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_004_110.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_004_111.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_112.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_113.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_114.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_115.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_116.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_117.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_118.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_119.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_121.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_122.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_124.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_125.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_126.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_127.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_128.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_004_129.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_130.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_132.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_133.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_134.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_004_135.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_136.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_004_137.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_003.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_006.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_009.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_010.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_011.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_016.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_017.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_018.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_022.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_023.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_024.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_027.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_005_028.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_030.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_032.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_033.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_034.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_035.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_037.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_038.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_039.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_040.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_041.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_042.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_044.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_045.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_046.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_047.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_048.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_005_049.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_051.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_053.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_054.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_057.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_005_058.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_059.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_060.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_061.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_062.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_063.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_064.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_065.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_068.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_069.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_071.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_073.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_074.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_075.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_076.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_077.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_078.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_079.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_080.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_081.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_083.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_085.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_086.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_087.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_088.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_090.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_091.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_093.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_094.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_096.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_097.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_099.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_100.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_101.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_102.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_103.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_104.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_106.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_109.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_111.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_112.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_113.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_115.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_117.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_118.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_119.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_120.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_121.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_122.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_123.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_124.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_005_125.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_126.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_127.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_128.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_129.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_130.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_005_133.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_134.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_005_135.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_136.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_005_138.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_000.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_001.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_002.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_004.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_006.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_007.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_006_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_009.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_010.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_011.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_012.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_006_015.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_016.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_006_017.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_020.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_021.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_022.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_023.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_024.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_026.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_028.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_030.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_006_032.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_034.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_035.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_037.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_039.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_041.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_042.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_044.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_045.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_046.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_047.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_048.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_051.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_052.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_054.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_056.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_058.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_059.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_061.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_062.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_063.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_064.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_065.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_066.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_067.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_068.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_072.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_006_073.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_074.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_075.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_076.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_077.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_078.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_079.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_081.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_082.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_083.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_084.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_085.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_086.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_087.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_088.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_089.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_090.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_091.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_092.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_093.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_094.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_096.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_097.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_098.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_099.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_100.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_006_101.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_102.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_103.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_106.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_108.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_109.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_110.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_111.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_006_112.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_006_113.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_114.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_116.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_006_117.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_003.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_004.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_005.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_006.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_007.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_009.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_010.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_011.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_012.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_013.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_014.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_016.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_017.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_019.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_020.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_021.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_022.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_007_025.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_027.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_029.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_030.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_031.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_032.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_036.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_038.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_039.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_041.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_043.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_044.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_046.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_048.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_049.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_007_050.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_051.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_053.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_054.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_056.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_058.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_060.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_061.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_062.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_063.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_064.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_065.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_067.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_068.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_070.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_071.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_072.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_073.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_074.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_075.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_076.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_078.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_079.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_080.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_082.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_083.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_085.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_089.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_090.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_007_091.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_092.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_093.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_094.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_095.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_096.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_098.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_099.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_100.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_102.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_103.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_104.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_105.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_107.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_108.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_109.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_110.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_111.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_112.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_007_113.tiff,4
datasets\frames_1\1\neg\BEDLUS_015_007_115.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_007_116.tiff,3
datasets\frames_1\1\neg\BEDLUS_015_007_117.tiff,5
datasets\frames_1\1\neg\BEDLUS_015_007_118.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_009_000.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_009_001.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_002.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_003.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_004.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_009_005.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_006.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_009_007.tiff,2
datasets\frames_1\1\neg\BEDLUS_015_009_008.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_010.tiff,1
datasets\frames_1\1\neg\BEDLUS_015_009_011.tiff,3
